10802739,AcEc_159,45,2.0
10826797,AcEc_159,50,2.0
10829117,AcEc_159,85,4.0
10857106,AcEc_159,84,4.0
10927117,AcEc_159,59,3.0
10969647,AcEc_159,56,3.0
10987189,AcEc_159,75,4.0
11009557,AcEc_159,80,4.0
11019790,AcEc_159,81,4.0
11076852,AcEc_159,45,2.0
11077394,AcEc_159,54,2.0
11098563,AcEc_159,51,2.0
11232391,AcEc_159,52,2.0
11241437,AcEc_159,77,4.0
11244464,AcEc_159,69,3.0
11244548,AcEc_159,90,5.0
11427023,AcEc_159,46,2.0
11452844,AcEc_159,75,4.0
11460191,AcEc_159,47,2.0
11493734,AcEc_159,74,4.0
11530417,AcEc_159,78,4.0
11586285,AcEc_159,47,2.0
11616558,AcEc_159,55,2.0
11630032,AcEc_159,63,3.0
11858788,AcEc_159,78,4.0
11877394,AcEc_159,67,3.0
11983967,AcEc_159,71,4.0
12093069,AcEc_159,77,4.0
12187779,AcEc_159,58,3.0
12247549,AcEc_159,61,3.0
12302222,AcEc_159,80,4.0
12308816,AcEc_159,94,5.0
12309050,AcEc_159,64,3.0
12315228,AcEc_159,100,5.0
12814285,AcEc_159,77,4.0
13072122,AcEc_159,43,2.0
13116576,AcEc_159,44,2.0
13116578,AcEc_159,49,2.0
13453568,AcEc_159,60,3.0
13560375,AcEc_159,42,2.0
13560376,AcEc_159,51,2.0
13614455,AcEc_159,55,2.0
13614456,AcEc_159,56,3.0
13671273,AcEc_159,48,2.0
14109421,AcEc_159,78,4.0
14185805,AcEc_159,43,2.0
14185806,AcEc_159,46,2.0
14479659,AcEc_159,45,2.0
14657258,AcEc_159,45,2.0
14658021,AcEc_159,87,5.0
14701065,AcEc_159,42,2.0
15340916,AcEc_159,46,2.0
15379374,AcEc_159,87,5.0
15767023,AcEc_159,52,2.0
16667385,AcEc_159,78,4.0
20138356,AcEc_159,49,2.0
20838712,AcEc_159,48,2.0
21573066,AcEc_159,66,3.0
21574510,AcEc_159,81,4.0
21583351,AcEc_159,98,5.0
21591458,AcEc_159,57,3.0
21592256,AcEc_159,83,4.0
21630855,AcEc_159,69,3.0
21773731,AcEc_159,90,5.0
23255044,AcEc_159,47,2.0
23425034,AcEc_159,94,5.0
