,3000322,23255044,9889796,23425034,3084311,15939609,23427104,11751458,442405,65575,163882,10608682,340013,180272,101603384,442432,11313238,340066,25016418,91748460,5283957,73293941,5326970,5365883,12187779,11327620,23425158,129730698,44566672,10913938,25137304,114843,6434971,129775774,49799338,442544,11530417,101898419,16656568,23656634,23427263,21592256,71467205,53956817,10453,5284054,10461,21674208,461030,461031,10424557,205042,387316,6918391,23425279,13453568,10041611,6439196,100917538,21778723,101613864,101613865,14479659,11616558,102488368,180535,20838712,313,71481657,180544,5200193,5200197,6455632,12308816,442706,6437207,21596504,11477339,104796,21637469,101955934,11493734,22215019,102148462,101677425,20138356,182645,101316982,46930298,1794427,6431104,16116098,442758,442764,129864076,402,21637538,6324647,11704746,11452844,46231989,46193078,46193079,46193083,246205,102085056,101347777,11098563,96710,90567,86472,115158,101945828,14658021,6437355,44235243,3080690,12247549,6365696,101548545,14701065,68111,6675,10013205,135516704,46184996,10969647,13560375,13560376,12309050,129597,14756415,5284421,50993746,76335702,10410583,12315225,12315228,132596322,132596323,132596324,178793,6439529,5280363,46209656,6780,10857106,101106323,11639449,33441,92835,31402,5352107,31404,441005,101233333,11338427,5280450,11174599,10527436,102431449,87225050,11178723,10255083,11586285,14109421,16667385,23427834,8955,8956,5380876,91704079,101726998,10244894,11012895,23425822,10951463,12305198,154417,12305202,9855795,70685502,3085119,9548622,71609168,10369879,12088152,12088153,11858788,13671273,21574510,160636,21588862,332671,12628864,21588863,10050435,2950,102394761,101131157,10634145,129776545,187306,15379374,52931503,11244464,11969465,334778,5276607,5276614,5315536,390113,9548773,15559654,5364711,6437870,633841,10537970,267250,5311477,9808885,139586554,22715389,6437887,101231615,102069249,11244548,57037829,11969542,5463051,132606988,10927117,11877394,102009880,51041305,146469,361510,10826797,10003501,193587,101336123,132498494,222284,23231575,11983967,10456163,70489191,10992748,73837686,5280887,11877495,10939521,6450311,6450312,11232391,5280906,14017671,3220,44575902,13116576,13116578,45272227,5280934,5381287,205992,100940966,101602477,193710,50900141,10265778,107701,132568245,64695,64696,9415,163016,238794,10089677,439503,11427023,71587038,5459170,5375219,11076852,605429,129905909,101446903,101446904,21589240,21589241,670971,91700478,7427,439555,5283080,148745,5467408,127051029,3034394,44256554,107835,10829117,101756222,5352767,91458,181570,5352771,5352772,5352773,44256587,14185805,14185806,5352787,5352788,9993558,107878,609638,101248361,76313965,15340916,13614455,13614456,10595706,16723323,10638718,91520,21773697,62850,40326,16059787,44559757,53996943,5283224,101787,5283227,107938,21591458,21773731,6411696,5352888,5352891,161218,21573066,11683278,9547215,11630032,102596047,439763,4486617,53355994,56935897,441826,15767023,101774836,10573301,102395382,21583351,259577,21628410,6442498,10839555,10391052,11019790,108053,11009557,24862229,10688026,10038820,102295077,577062,5281316,5281318,10802739,56935988,56935989,56935990,5283387,235071,5363265,56936008,10446412,56936013,165456,56684113,44324436,5363285,16756314,6438492,11460191,11464290,10841700,132601449,16723566,56936051,6442619,6450812,5757,6442624,129857152,46186115,10049156,12093069,21776018,54339219,6432404,10026645,54435484,6442654,9868964,49845925,10432170,25228976,56936114,76959410,6442677,10987189,5363385,101842617,23232189,7871,5363391,6432447,259776,14309064,56936137,56936139,56936140,100927179,101578443,90472149,259803,5281513,14657258,100921070,5281519,5281520,10471153,442106,13072122,161533,25265919,6428416,11454210,6440707,21589768,101201675,10403598,11077394,401171,21600029,6440740,6436648,12302120,44222252,56936246,132820791,5363534,6917974,15513430,5988,636777,5994,91711340,5997,22384,6013,6328195,102317955,21630855,44179335,44179337,73614,6031,12302222,129881999,53348239,259991,101572510,10848165,71665576,101554091,91731891,6453188,5281733,15513544,5312457,54704072,10187,12814285,24526,5281743,5281750,5281752,102481881,101623770,5281756,11241437,10208,54366177,132571106,92132,10919908,5312495,6128,442359
CiLe_24,37.0,48.0,0.0,44.0,44.0,0.0,40.0,33.0,41.0,44.0,40.0,37.0,47.0,57.0,66.0,44.0,35.0,47.0,74.0,33.0,40.0,92.0,52.0,48.0,40.0,43.0,49.0,84.0,43.0,44.0,0.0,44.0,41.0,48.0,37.0,54.0,39.0,50.0,57.0,0.0,34.0,40.0,66.0,25.0,51.0,45.0,75.0,0.0,36.0,33.0,44.0,50.0,44.0,45.0,39.0,47.0,36.0,49.0,28.0,41.0,48.0,51.0,49.0,53.0,72.0,0.0,53.0,90.0,67.0,51.0,66.0,0.0,42.0,30.0,52.0,50.0,77.0,96.0,24.0,44.0,40.0,37.0,33.0,42.0,45.0,54.0,42.0,39.0,61.0,39.0,51.0,87.0,48.0,37.0,44.0,95.0,63.0,63.0,0.0,45.0,43.0,54.0,53.0,54.0,31.0,100.0,41.0,53.0,26.0,41.0,58.0,34.0,40.0,41.0,36.0,40.0,55.0,37.0,52.0,37.0,53.0,31.0,38.0,44.0,43.0,51.0,29.0,52.0,50.0,41.0,30.0,0.0,52.0,46.0,58.0,45.0,37.0,25.0,36.0,44.0,40.0,37.0,51.0,44.0,35.0,32.0,33.0,37.0,39.0,41.0,40.0,28.0,39.0,52.0,44.0,38.0,40.0,52.0,40.0,40.0,47.0,54.0,47.0,0.0,52.0,40.0,44.0,62.0,33.0,33.0,46.0,34.0,40.0,29.0,26.0,0.0,0.0,71.0,37.0,63.0,43.0,17.0,60.0,51.0,55.0,0.0,47.0,47.0,43.0,49.0,36.0,52.0,46.0,28.0,52.0,44.0,77.0,34.0,41.0,52.0,37.0,33.0,37.0,43.0,64.0,53.0,40.0,51.0,0.0,40.0,45.0,24.0,30.0,69.0,55.0,39.0,84.0,45.0,0.0,42.0,51.0,29.0,57.0,39.0,46.0,42.0,37.0,54.0,47.0,52.0,42.0,39.0,41.0,43.0,48.0,31.0,32.0,51.0,38.0,25.0,39.0,51.0,59.0,30.0,40.0,43.0,42.0,32.0,42.0,44.0,33.0,0.0,39.0,34.0,31.0,44.0,56.0,31.0,0.0,50.0,49.0,63.0,48.0,66.0,48.0,32.0,40.0,39.0,51.0,32.0,39.0,0.0,34.0,40.0,30.0,31.0,40.0,42.0,42.0,48.0,40.0,0.0,44.0,53.0,48.0,43.0,73.0,81.0,42.0,78.0,46.0,33.0,49.0,53.0,44.0,23.0,41.0,55.0,38.0,52.0,30.0,37.0,38.0,51.0,37.0,43.0,47.0,50.0,50.0,54.0,53.0,53.0,53.0,55.0,57.0,40.0,47.0,45.0,53.0,52.0,44.0,43.0,36.0,40.0,25.0,35.0,39.0,53.0,33.0,48.0,44.0,51.0,48.0,34.0,43.0,46.0,44.0,60.0,53.0,55.0,54.0,31.0,45.0,43.0,28.0,40.0,56.0,39.0,37.0,52.0,51.0,75.0,51.0,56.0,40.0,50.0,41.0,39.0,79.0,50.0,0.0,70.0,40.0,51.0,34.0,37.0,42.0,21.0,60.0,43.0,0.0,96.0,52.0,48.0,47.0,51.0,50.0,28.0,52.0,52.0,50.0,51.0,44.0,44.0,52.0,54.0,72.0,37.0,48.0,48.0,0.0,90.0,60.0,0.0,32.0,41.0,32.0,48.0,79.0,41.0,41.0,42.0,70.0,25.0,44.0,41.0,53.0,50.0,53.0,52.0,74.0,52.0,50.0,63.0,30.0,43.0,50.0,70.0,48.0,71.0,52.0,42.0,75.0,96.0,51.0,48.0,51.0,48.0,45.0,45.0,68.0,73.0,52.0,38.0,40.0,41.0,37.0,48.0,51.0,41.0,36.0,42.0,80.0,48.0,77.0,17.0,29.0,52.0,41.0,51.0,52.0,54.0,71.0,38.0,53.0,91.0,52.0,37.0,54.0,53.0,49.0,25.0,38.0,52.0,48.0,22.0,47.0,62.0,55.0,82.0,50.0,47.0,44.0,45.0,38.0,33.0,69.0,49.0,37.0,0.0,0.0,44.0,39.0,44.0,69.0,52.0,40.0,35.0,38.0,86.0,45.0,29.0,48.0,70.0,42.0,45.0,41.0,30.0,60.0,43.0,31.0,0.0,52.0,22.0,44.0
TrSe_154,66.0,76.0,0.0,60.0,52.0,0.0,74.0,0.0,60.0,50.0,57.0,52.0,63.0,0.0,0.0,88.0,80.0,60.0,0.0,60.0,0.0,0.0,0.0,75.0,64.0,80.0,58.0,0.0,0.0,0.0,0.0,71.0,65.0,71.0,79.0,0.0,59.0,86.0,0.0,0.0,48.0,70.0,0.0,63.0,76.0,0.0,75.0,0.0,74.0,69.0,71.0,52.0,0.0,57.0,0.0,60.0,55.0,76.0,0.0,0.0,83.0,89.0,78.0,73.0,0.0,0.0,67.0,92.0,0.0,79.0,0.0,0.0,65.0,82.0,73.0,73.0,0.0,0.0,66.0,0.0,82.0,78.0,74.0,63.0,52.0,75.0,62.0,96.0,0.0,68.0,72.0,0.0,69.0,86.0,60.0,95.0,0.0,0.0,0.0,83.0,100.0,74.0,73.0,77.0,71.0,0.0,66.0,69.0,63.0,57.0,0.0,96.0,0.0,67.0,60.0,60.0,72.0,63.0,75.0,54.0,71.0,47.0,0.0,60.0,64.0,71.0,84.0,70.0,85.0,57.0,75.0,0.0,81.0,0.0,79.0,77.0,87.0,71.0,73.0,87.0,81.0,65.0,92.0,69.0,94.0,52.0,60.0,76.0,84.0,60.0,92.0,64.0,0.0,67.0,58.0,48.0,72.0,71.0,49.0,87.0,79.0,67.0,0.0,0.0,75.0,60.0,55.0,0.0,75.0,71.0,0.0,56.0,60.0,79.0,63.0,0.0,0.0,0.0,64.0,97.0,56.0,80.0,0.0,76.0,80.0,0.0,100.0,0.0,58.0,75.0,48.0,0.0,0.0,62.0,0.0,0.0,0.0,56.0,0.0,0.0,57.0,0.0,51.0,69.0,0.0,87.0,0.0,60.0,0.0,0.0,55.0,0.0,78.0,0.0,74.0,53.0,0.0,59.0,0.0,52.0,75.0,0.0,0.0,65.0,74.0,79.0,60.0,75.0,0.0,64.0,90.0,82.0,56.0,70.0,88.0,79.0,70.0,72.0,91.0,73.0,64.0,79.0,0.0,75.0,48.0,97.0,53.0,0.0,81.0,72.0,0.0,0.0,59.0,62.0,56.0,0.0,0.0,64.0,0.0,76.0,77.0,0.0,63.0,0.0,67.0,0.0,57.0,50.0,0.0,72.0,83.0,0.0,57.0,51.0,87.0,87.0,0.0,53.0,67.0,79.0,58.0,0.0,81.0,76.0,67.0,93.0,0.0,0.0,0.0,0.0,52.0,52.0,60.0,62.0,73.0,37.0,85.0,96.0,70.0,67.0,90.0,67.0,52.0,69.0,79.0,53.0,72.0,90.0,87.0,75.0,81.0,78.0,82.0,76.0,63.0,49.0,65.0,0.0,93.0,72.0,63.0,56.0,100.0,56.0,94.0,73.0,89.0,75.0,92.0,79.0,0.0,0.0,94.0,87.0,82.0,60.0,58.0,0.0,0.0,71.0,72.0,0.0,94.0,79.0,0.0,56.0,98.0,0.0,58.0,95.0,69.0,0.0,86.0,87.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,92.0,53.0,67.0,60.0,59.0,0.0,53.0,0.0,53.0,0.0,0.0,73.0,77.0,87.0,86.0,75.0,56.0,76.0,81.0,71.0,75.0,0.0,67.0,76.0,78.0,100.0,58.0,75.0,0.0,0.0,0.0,0.0,0.0,76.0,54.0,57.0,94.0,0.0,0.0,64.0,52.0,0.0,81.0,54.0,0.0,78.0,69.0,0.0,74.0,0.0,91.0,78.0,0.0,55.0,52.0,72.0,0.0,0.0,72.0,73.0,52.0,0.0,0.0,72.0,61.0,68.0,63.0,71.0,60.0,0.0,0.0,67.0,82.0,64.0,55.0,71.0,67.0,80.0,57.0,59.0,52.0,0.0,71.0,0.0,0.0,65.0,72.0,54.0,0.0,76.0,75.0,0.0,0.0,74.0,0.0,75.0,0.0,0.0,67.0,60.0,61.0,60.0,0.0,67.0,63.0,68.0,0.0,75.0,0.0,0.0,72.0,52.0,54.0,52.0,90.0,0.0,79.0,64.0,0.0,0.0,52.0,59.0,90.0,0.0,77.0,0.0,51.0,50.0,89.0,88.0,78.0,95.0,0.0,44.0,88.0,54.0,51.0,95.0,0.0,0.0,0.0,65.0,66.0,56.0
AcEc_159,71.0,47.0,0.0,94.0,71.0,0.0,57.0,0.0,71.0,66.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,75.0,0.0,0.0,0.0,43.0,58.0,0.0,84.0,0.0,0.0,0.0,0.0,85.0,66.0,71.0,71.0,0.0,78.0,0.0,0.0,0.0,57.0,83.0,0.0,0.0,57.0,0.0,70.0,0.0,87.0,0.0,54.0,77.0,0.0,61.0,0.0,60.0,85.0,52.0,0.0,0.0,52.0,64.0,45.0,55.0,0.0,0.0,48.0,92.0,0.0,45.0,0.0,0.0,90.0,94.0,67.0,48.0,0.0,0.0,84.0,0.0,0.0,74.0,0.0,78.0,73.0,49.0,70.0,0.0,0.0,42.0,52.0,0.0,73.0,0.0,0.0,95.0,0.0,0.0,0.0,75.0,88.0,51.0,53.0,59.0,0.0,0.0,42.0,51.0,0.0,67.0,0.0,0.0,0.0,87.0,70.0,60.0,84.0,61.0,47.0,80.0,42.0,52.0,0.0,76.0,86.0,43.0,56.0,42.0,51.0,64.0,0.0,0.0,51.0,0.0,79.0,54.0,0.0,100.0,0.0,0.0,0.0,61.0,58.0,54.0,90.0,67.0,84.0,0.0,0.0,75.0,88.0,0.0,0.0,74.0,62.0,60.0,0.0,48.0,0.0,0.0,60.0,52.0,0.0,0.0,47.0,78.0,78.0,0.0,95.0,0.0,0.0,67.0,61.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,58.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,78.0,48.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,79.0,0.0,49.0,87.0,0.0,69.0,0.0,68.0,0.0,0.0,83.0,0.0,0.0,0.0,46.0,57.0,0.0,44.0,0.0,92.0,45.0,0.0,0.0,92.0,88.0,51.0,90.0,58.0,0.0,44.0,0.0,59.0,67.0,75.0,94.0,0.0,93.0,50.0,0.0,0.0,90.0,99.0,0.0,0.0,71.0,94.0,70.0,0.0,97.0,51.0,0.0,0.0,60.0,64.0,52.0,0.0,0.0,0.0,0.0,44.0,49.0,0.0,44.0,0.0,54.0,0.0,44.0,72.0,0.0,0.0,0.0,0.0,60.0,48.0,0.0,0.0,0.0,58.0,68.0,46.0,70.0,0.0,0.0,45.0,52.0,79.0,0.0,0.0,0.0,0.0,61.0,57.0,85.0,76.0,44.0,79.0,67.0,0.0,87.0,48.0,0.0,85.0,100.0,48.0,90.0,74.0,53.0,56.0,54.0,47.0,43.0,46.0,55.0,48.0,98.0,89.0,70.0,0.0,74.0,46.0,55.0,56.0,0.0,0.0,0.0,95.0,0.0,50.0,63.0,0.0,0.0,0.0,67.0,0.0,82.0,83.0,57.0,90.0,0.0,48.0,48.0,0.0,66.0,0.0,0.0,63.0,0.0,0.0,59.0,79.0,48.0,0.0,52.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,81.0,74.0,80.0,96.0,0.0,60.0,0.0,71.0,0.0,0.0,45.0,48.0,48.0,54.0,43.0,93.0,48.0,52.0,48.0,50.0,0.0,0.0,46.0,50.0,0.0,67.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,75.0,0.0,0.0,0.0,67.0,77.0,0.0,0.0,67.0,99.0,48.0,44.0,98.0,87.0,0.0,75.0,45.0,0.0,68.0,75.0,52.0,0.0,0.0,66.0,46.0,72.0,0.0,0.0,46.0,46.0,41.0,83.0,0.0,0.0,0.0,88.0,45.0,0.0,78.0,79.0,0.0,62.0,43.0,64.0,78.0,74.0,0.0,43.0,0.0,0.0,0.0,54.0,54.0,0.0,52.0,52.0,0.0,0.0,52.0,0.0,48.0,0.0,0.0,90.0,77.0,0.0,71.0,0.0,85.0,94.0,71.0,0.0,69.0,0.0,0.0,83.0,67.0,80.0,66.0,0.0,0.0,63.0,0.0,0.0,0.0,57.0,51.0,0.0,0.0,48.0,0.0,55.0,77.0,85.0,0.0,0.0,0.0,0.0,88.0,0.0,77.0,65.0,0.0,0.0,0.0,0.0,41.0,75.0,44.0
WaAu_236,40.0,48.0,0.0,48.0,44.0,86.0,46.0,48.0,40.0,45.0,60.0,37.0,51.0,68.0,0.0,52.0,60.0,47.0,71.0,37.0,46.0,87.0,39.0,48.0,44.0,91.0,53.0,72.0,79.0,0.0,0.0,49.0,46.0,48.0,33.0,52.0,44.0,48.0,48.0,0.0,39.0,36.0,0.0,34.0,52.0,44.0,76.0,0.0,48.0,50.0,48.0,52.0,48.0,47.0,53.0,47.0,41.0,45.0,65.0,54.0,49.0,56.0,52.0,52.0,60.0,88.0,52.0,92.0,70.0,54.0,31.0,90.0,47.0,33.0,46.0,48.0,0.0,79.0,40.0,0.0,82.0,38.0,33.0,49.0,44.0,52.0,40.0,79.0,44.0,44.0,55.0,85.0,48.0,57.0,52.0,95.0,68.0,0.0,86.0,40.0,44.0,52.0,52.0,52.0,40.0,0.0,35.0,54.0,35.0,47.0,63.0,40.0,50.0,44.0,40.0,40.0,51.0,40.0,52.0,42.0,52.0,38.0,43.0,49.0,49.0,49.0,35.0,53.0,52.0,46.0,32.0,0.0,52.0,42.0,55.0,50.0,46.0,40.0,63.0,72.0,74.0,40.0,50.0,39.0,48.0,35.0,46.0,67.0,40.0,40.0,29.0,40.0,39.0,52.0,44.0,44.0,54.0,48.0,59.0,46.0,43.0,52.0,0.0,0.0,53.0,44.0,44.0,0.0,27.0,36.0,38.0,37.0,40.0,45.0,26.0,68.0,91.0,90.0,40.0,0.0,42.0,68.0,85.0,51.0,42.0,0.0,43.0,43.0,46.0,52.0,41.0,37.0,46.0,40.0,64.0,60.0,83.0,39.0,91.0,52.0,42.0,37.0,35.0,43.0,57.0,60.0,66.0,52.0,0.0,37.0,50.0,0.0,40.0,88.0,50.0,33.0,86.0,47.0,95.0,54.0,50.0,54.0,0.0,43.0,50.0,39.0,50.0,52.0,69.0,50.0,40.0,41.0,42.0,44.0,38.0,34.0,47.0,57.0,85.0,37.0,45.0,60.0,51.0,58.0,46.0,52.0,48.0,33.0,48.0,42.0,69.0,0.0,39.0,42.0,33.0,40.0,48.0,48.0,0.0,54.0,49.0,62.0,47.0,70.0,47.0,54.0,43.0,42.0,76.0,52.0,37.0,0.0,36.0,37.0,48.0,36.0,65.0,41.0,44.0,45.0,39.0,0.0,44.0,52.0,51.0,45.0,73.0,77.0,88.0,0.0,50.0,37.0,55.0,48.0,44.0,30.0,47.0,50.0,47.0,48.0,42.0,48.0,68.0,52.0,43.0,45.0,51.0,50.0,49.0,52.0,54.0,52.0,53.0,50.0,60.0,47.0,50.0,75.0,53.0,54.0,43.0,48.0,57.0,51.0,72.0,44.0,62.0,56.0,34.0,59.0,98.0,42.0,44.0,44.0,52.0,46.0,44.0,51.0,60.0,55.0,54.0,48.0,51.0,49.0,54.0,41.0,63.0,38.0,39.0,48.0,49.0,49.0,52.0,93.0,0.0,93.0,44.0,54.0,58.0,48.0,94.0,40.0,46.0,48.0,47.0,44.0,75.0,22.0,79.0,45.0,0.0,93.0,52.0,49.0,52.0,51.0,51.0,31.0,52.0,51.0,52.0,51.0,50.0,60.0,50.0,51.0,62.0,40.0,48.0,0.0,92.0,96.0,0.0,0.0,40.0,42.0,27.0,46.0,48.0,88.0,49.0,44.0,48.0,40.0,43.0,48.0,55.0,51.0,60.0,40.0,75.0,43.0,53.0,64.0,36.0,49.0,51.0,63.0,68.0,71.0,48.0,50.0,83.0,94.0,52.0,48.0,47.0,48.0,62.0,52.0,0.0,59.0,52.0,83.0,45.0,48.0,35.0,50.0,52.0,41.0,46.0,48.0,73.0,49.0,58.0,0.0,49.0,52.0,35.0,57.0,54.0,56.0,90.0,69.0,53.0,71.0,54.0,54.0,50.0,55.0,52.0,37.0,37.0,46.0,51.0,34.0,49.0,67.0,52.0,0.0,98.0,51.0,36.0,50.0,42.0,64.0,75.0,49.0,42.0,0.0,87.0,46.0,40.0,40.0,77.0,52.0,54.0,40.0,40.0,87.0,40.0,66.0,48.0,76.0,59.0,40.0,43.0,40.0,71.0,39.0,37.0,0.0,46.0,31.0,46.0
MoPh_100,33.0,47.0,0.0,33.0,44.0,0.0,55.0,63.0,37.0,44.0,52.0,29.0,48.0,67.0,69.0,56.0,67.0,47.0,67.0,34.0,67.0,77.0,58.0,41.0,44.0,94.0,40.0,0.0,50.0,66.0,0.0,44.0,39.0,43.0,32.0,70.0,44.0,53.0,68.0,0.0,38.0,44.0,79.0,29.0,48.0,62.0,72.0,98.0,55.0,51.0,46.0,38.0,72.0,42.0,67.0,39.0,43.0,48.0,39.0,65.0,48.0,48.0,47.0,48.0,73.0,70.0,49.0,92.0,69.0,52.0,80.0,0.0,37.0,32.0,42.0,42.0,64.0,84.0,33.0,72.0,54.0,30.0,36.0,40.0,41.0,48.0,38.0,71.0,55.0,36.0,43.0,98.0,42.0,67.0,44.0,94.0,72.0,94.0,74.0,46.0,36.0,48.0,48.0,46.0,51.0,0.0,42.0,49.0,28.0,36.0,79.0,45.0,49.0,37.0,41.0,36.0,60.0,32.0,47.0,37.0,47.0,27.0,85.0,38.0,39.0,44.0,33.0,47.0,48.0,40.0,38.0,0.0,46.0,49.0,54.0,60.0,41.0,43.0,54.0,63.0,59.0,28.0,52.0,42.0,45.0,19.0,38.0,52.0,38.0,42.0,52.0,34.0,63.0,51.0,41.0,38.0,56.0,45.0,47.0,52.0,34.0,47.0,0.0,74.0,48.0,44.0,44.0,0.0,35.0,33.0,63.0,30.0,36.0,43.0,49.0,0.0,95.0,67.0,31.0,62.0,31.0,54.0,72.0,49.0,49.0,0.0,75.0,71.0,47.0,44.0,36.0,59.0,60.0,38.0,62.0,48.0,90.0,25.0,65.0,66.0,34.0,51.0,30.0,48.0,67.0,47.0,76.0,44.0,0.0,47.0,43.0,63.0,45.0,97.0,50.0,34.0,89.0,38.0,0.0,49.0,46.0,44.0,91.0,37.0,48.0,34.0,39.0,51.0,67.0,44.0,41.0,50.0,32.0,33.0,33.0,32.0,37.0,48.0,76.0,44.0,45.0,55.0,69.0,71.0,35.0,41.0,36.0,52.0,49.0,41.0,65.0,67.0,40.0,36.0,37.0,61.0,67.0,36.0,0.0,45.0,44.0,67.0,44.0,75.0,44.0,52.0,39.0,33.0,68.0,34.0,48.0,0.0,29.0,29.0,53.0,63.0,65.0,37.0,37.0,45.0,37.0,0.0,52.0,48.0,41.0,46.0,83.0,92.0,86.0,0.0,35.0,29.0,45.0,50.0,40.0,15.0,37.0,72.0,43.0,47.0,37.0,52.0,51.0,45.0,31.0,36.0,46.0,48.0,48.0,48.0,49.0,50.0,51.0,50.0,56.0,44.0,49.0,59.0,48.0,50.0,35.0,36.0,60.0,43.0,68.0,36.0,63.0,52.0,33.0,56.0,71.0,62.0,48.0,52.0,56.0,44.0,33.0,55.0,75.0,48.0,48.0,63.0,55.0,69.0,66.0,34.0,69.0,62.0,29.0,59.0,44.0,85.0,48.0,79.0,87.0,65.0,32.0,75.0,83.0,61.0,0.0,42.0,31.0,44.0,33.0,37.0,61.0,24.0,81.0,44.0,0.0,87.0,46.0,44.0,44.0,48.0,48.0,29.0,49.0,48.0,48.0,48.0,48.0,35.0,49.0,51.0,75.0,36.0,44.0,95.0,0.0,87.0,0.0,99.0,60.0,34.0,26.0,65.0,76.0,59.0,43.0,31.0,71.0,40.0,37.0,60.0,51.0,42.0,56.0,46.0,64.0,46.0,47.0,73.0,44.0,38.0,50.0,79.0,90.0,67.0,49.0,47.0,89.0,0.0,44.0,44.0,46.0,46.0,60.0,48.0,62.0,64.0,49.0,56.0,37.0,48.0,44.0,34.0,49.0,34.0,36.0,34.0,0.0,44.0,70.0,88.0,43.0,48.0,26.0,75.0,48.0,51.0,63.0,69.0,48.0,83.0,48.0,67.0,84.0,52.0,44.0,37.0,33.0,58.0,46.0,33.0,43.0,69.0,48.0,0.0,0.0,44.0,40.0,40.0,37.0,71.0,65.0,48.0,39.0,0.0,0.0,38.0,32.0,61.0,72.0,49.0,82.0,27.0,40.0,85.0,64.0,59.0,63.0,0.0,37.0,60.0,37.0,27.0,76.0,44.0,58.0,84.0,45.0,28.0,34.0
