,65575,3000322,9889796,23427104,15939609,23255044,3084311,442405,5283957,23425034,11751458,163882,25016418,442544,6434971,101898419,23427263,23656634,21592256,5326970,129775774,16656568,11327620,44566672,23425158,129730698,10913938,49799338,11530417,180272,25137304,114843,5365883,12187779,73293941,10608682,340013,442432,91748460,340066,101603384,11313238
CrSe_14,2.0,2.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,4.0,2.0,0.0,2.0,5.0,3.0,0.0,5.0,0.0,2.0,5.0,4.0,2.0,2.0,5.0,0.0,2.0,3.0,3.0,0.0,2.0,5.0,3.0,2.0,3.0,0.0,5.0
HaSa_189,3.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,3.0,0.0,2.0,4.0,3.0,2.0,2.0,0.0,3.0
BoIm_119,2.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,5.0,2.0,0.0,1.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,2.0,5.0,0.0,3.0,2.0,5.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,0.0,2.0
ApCe_100,3.0,4.0,0.0,5.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,2.0,4.0,0.0,4.0,5.0,3.0,0.0,4.0,5.0,3.0,4.0,0.0,3.0,3.0,0.0,3.0,4.0,3.0,0.0,0.0,3.0,4.0,3.0,0.0,2.0,4.0,0.0,3.0,3.0,0.0,4.0
AeAe_42,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,5.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,5.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,4.0,3.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,5.0
DrGr_34,3.0,2.0,0.0,4.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,0.0,3.0,5.0,3.0,0.0,3.0,3.0,3.0,4.0,0.0,3.0,3.0,0.0,2.0,2.0,3.0,5.0,0.0,3.0,3.0,3.0,0.0,2.0,4.0,4.0,2.0,3.0,0.0,4.0
CyCo_149,2.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,4.0,2.0,5.0,0.0,4.0,2.0,0.0,3.0,3.0,2.0,5.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0
AeAe_73,3.0,1.0,0.0,4.0,0.0,2.0,4.0,2.0,4.0,4.0,0.0,3.0,3.0,0.0,2.0,4.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,5.0,0.0,2.0,2.0,2.0,0.0,2.0,5.0,5.0,2.0,2.0,0.0,4.0
AmTr_12,3.0,3.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,5.0,0.0,3.0,4.0,2.0,0.0,2.0,5.0,2.0,5.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,5.0,0.0,3.0,3.0,3.0,0.0,2.0,3.0,5.0,2.0,3.0,0.0,3.0
ApCe_46,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,5.0,0.0,1.0,4.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,5.0,2.0,0.0,0.0,3.0,1.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,4.0
TrCa_161,3.0,2.0,0.0,4.0,0.0,3.0,3.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,4.0,4.0,2.0,2.0,0.0,3.0
WaAu_251,1.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,5.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,1.0,2.0,0.0,4.0
ApMe_63,1.0,2.0,0.0,4.0,0.0,3.0,2.0,2.0,5.0,3.0,0.0,3.0,4.0,0.0,3.0,5.0,2.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,4.0
DrGr_29,3.0,3.0,0.0,3.0,0.0,4.0,3.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,3.0,5.0,3.0,0.0,3.0,5.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,3.0,5.0,0.0,3.0,3.0,3.0,0.0,2.0,3.0,5.0,2.0,3.0,0.0,3.0
CaFl_174,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,5.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,5.0,2.0,3.0,0.0,3.0
SiFl_11,2.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,5.0,5.0,1.0,4.0,2.0,0.0,3.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0
RhMa_24,2.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,3.0,0.0,5.0
AnGa_59,2.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,3.0,4.0,0.0,5.0,2.0,3.0,4.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0
VaTa_52,3.0,2.0,0.0,1.0,5.0,2.0,3.0,2.0,4.0,2.0,0.0,4.0,5.0,4.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,0.0,0.0
VaTa_50,3.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,4.0,0.0,4.0,4.0,4.0,2.0,3.0,1.0,0.0,2.0,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,3.0,5.0,2.0,3.0,1.0,0.0,0.0
ApMe_54,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,0.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,0.0,4.0
HaSa_200,3.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,0.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,3.0,0.0,5.0,3.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,5.0,5.0,1.0,3.0,0.0,0.0
ApCe_63,2.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,5.0,0.0,3.0,2.0,5.0,0.0,3.0,2.0,5.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0
TrZe_120,3.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,0.0,3.0,3.0,5.0,0.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0
OoBi_339,3.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,5.0,3.0,0.0,3.0,3.0,4.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,3.0,5.0,3.0,5.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0
AgPl_12,2.0,2.0,0.0,4.0,5.0,2.0,2.0,3.0,0.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,0.0,1.0,4.0,4.0,2.0,3.0,0.0,0.0
ZeCu_62,4.0,2.0,0.0,3.0,0.0,3.0,4.0,3.0,4.0,4.0,0.0,3.0,5.0,3.0,3.0,4.0,3.0,0.0,2.0,4.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,5.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0
